4757	'tr|Q4WKS7|Q4WKS7_ASPFU', 'tr|A7ETW7|A7ETW7_SCLS1'
4758	'sp|P87184|ALP2_ASPFU', 'tr|A7ED92|A7ED92_SCLS1', 'sp|P40903|ISP6_SCHPO'
4759	'tr|Q4WKE1|Q4WKE1_ASPFU', 'sp|E9QRF2|CHIB1_ASPFU', 'tr|A7F134|A7F134_SCLS1', 'sp|Q06350|CHI2_YEAST', 'tr|Q6C2W7|Q6C2W7_YARLI', 'tr|A7ERR6|A7ERR6_SCLS1', 'tr|A7EKQ0|A7EKQ0_SCLS1', 'tr|A7F279|A7F279_SCLS1', 'tr|Q4WH63|Q4WH63_ASPFU', 'tr|Q4WY00|Q4WY00_ASPFU'
4760	'tr|Q6C8U7|Q6C8U7_YARLI', 'sp|P53886|APC1_YEAST'
4761	'tr|Q4X1C7|Q4X1C7_ASPFU', 'tr|A7E469|A7E469_SCLS1'
4762	'tr|Q6CB34|Q6CB34_YARLI', 'sp|P39705|NUP60_YEAST'
4763	'sp|O14335|SCR1_SCHPO', 'sp|Q4X0Z3|CREA_ASPFU', 'tr|A7EX74|A7EX74_SCLS1'
4764	'sp|Q9P7S9|IES4_SCHPO', 'tr|Q6C2R6|Q6C2R6_YARLI', 'tr|A7EY03|A7EY03_SCLS1', 'tr|Q4WAQ2|Q4WAQ2_ASPFU'
4765	'tr|A7F1V3|A7F1V3_SCLS1', 'tr|Q6C7R0|Q6C7R0_YARLI', 'tr|Q4WGJ2|Q4WGJ2_ASPFU'
4766	'tr|Q6CDI6|Q6CDI6_YARLI', 'tr|Q4WM84|Q4WM84_ASPFU', 'sp|Q99156|LIP1_YARLI'
4767	'tr|A7EKN7|A7EKN7_SCLS1', 'tr|Q4WYJ4|Q4WYJ4_ASPFU'
4768	'tr|Q4WU55|Q4WU55_ASPFU', 'tr|A7EBW3|A7EBW3_SCLS1'
4769	'sp|O13933|ALG1_SCHPO', 'tr|Q4WLB0|Q4WLB0_ASPFU', 'sp|Q6C3K2|ALG1_YARLI', 'tr|A7ECF7|A7ECF7_SCLS1', 'sp|P16661|ALG1_YEAST'
4770	'tr|Q6CFS1|Q6CFS1_YARLI', 'sp|P53210|YG1B_YEAST'
4771	'tr|Q6C5B6|Q6C5B6_YARLI', 'sp|O94561|PRX_SCHPO', 'sp|P40553|DOT5_YEAST'
4772	'sp|Q9USY2|YOW4_SCHPO', 'tr|Q4WIH6|Q4WIH6_ASPFU', 'tr|A7EI34|A7EI34_SCLS1'
4773	'tr|Q4WXW5|Q4WXW5_ASPFU', 'tr|A7EPU5|A7EPU5_SCLS1'
4774	'tr|A7EMJ8|A7EMJ8_SCLS1', 'tr|Q4WXQ4|Q4WXQ4_ASPFU'
4775	'tr|Q4WKG0|Q4WKG0_ASPFU', 'tr|A7EC62|A7EC62_SCLS1'
4776	'sp|P38754|RL14B_YEAST', 'tr|Q4WD82|Q4WD82_ASPFU', 'sp|P36105|RL14A_YEAST', 'tr|Q6C7I6|Q6C7I6_YARLI', 'tr|A7EIZ0|A7EIZ0_SCLS1', 'sp|O94238|RL14_SCHPO'
4777	'tr|A7F066|A7F066_SCLS1', 'sp|Q4WXY0|BCK1_ASPFU'
4778	'tr|Q4WA16|Q4WA16_ASPFU', 'sp|Q9Y7X7|YGRB_SCHPO', 'tr|Q6BZU3|Q6BZU3_YARLI', 'tr|A7ED85|A7ED85_SCLS1', 'sp|Q06704|IMH1_YEAST'
4779	'tr|Q6CEJ8|Q6CEJ8_YARLI', 'tr|Q4WP20|Q4WP20_ASPFU', 'sp|P0C0W9|RL11A_YEAST', 'tr|A7F5J8|A7F5J8_SCLS1', 'sp|P0CT78|RL11B_SCHPO', 'sp|P0CT77|RL11A_SCHPO', 'sp|Q3E757|RL11B_YEAST'
4780	'sp|Q04958|NTE1_YEAST', 'sp|Q9USJ4|NTE1_SCHPO', 'tr|A7F621|A7F621_SCLS1', 'sp|Q6CF18|NTE1_YARLI', 'sp|Q4WA15|NTE1_ASPFU'
4781	'tr|Q4WVS3|Q4WVS3_ASPFU', 'tr|Q6C5J7|Q6C5J7_YARLI', 'sp|P32178|CHMU_YEAST', 'sp|O13739|CHMU_SCHPO', 'tr|A7ETB4|A7ETB4_SCLS1'
4782	'tr|A7EPV9|A7EPV9_SCLS1', 'sp|Q4WRU4|DML1_ASPFU'
4783	'tr|Q4WHJ1|Q4WHJ1_ASPFU', 'tr|A7F9H8|A7F9H8_SCLS1'
4784	'sp|Q9HE12|YI31_SCHPO', 'tr|Q4WGR0|Q4WGR0_ASPFU', 'tr|Q6C4C7|Q6C4C7_YARLI', 'tr|A7EWM3|A7EWM3_SCLS1', 'tr|Q6C6N5|Q6C6N5_YARLI'
4785	'tr|A7ESZ9|A7ESZ9_SCLS1', 'sp|P29366|BEM1_YEAST', 'tr|Q4W9Q3|Q4W9Q3_ASPFU', 'sp|P40996|SCD2_SCHPO', 'tr|F2Z6H1|F2Z6H1_YARLI'
4786	'tr|Q4WGZ0|Q4WGZ0_ASPFU', 'tr|A7EJK0|A7EJK0_SCLS1'
4787	'tr|Q6C8Y5|Q6C8Y5_YARLI', 'sp|P37263|YC16_YEAST', 'sp|O94311|YH56_SCHPO'
4788	'tr|Q6CGA2|Q6CGA2_YARLI', 'tr|Q4WEV3|Q4WEV3_ASPFU', 'tr|A7E9K8|A7E9K8_SCLS1'
4789	'tr|Q6C780|Q6C780_YARLI', 'tr|A7ENU9|A7ENU9_SCLS1', 'sp|Q06497|ANT1_YEAST', 'tr|Q4WK76|Q4WK76_ASPFU'
4790	'tr|Q4WRT7|Q4WRT7_ASPFU', 'sp|P23641|MPCP_YEAST', 'tr|A7E671|A7E671_SCLS1', 'tr|Q4WKE7|Q4WKE7_ASPFU'
4791	'tr|A7EWB2|A7EWB2_SCLS1', 'tr|Q4X0W3|Q4X0W3_ASPFU', 'tr|A7EC58|A7EC58_SCLS1', 'sp|P40035|PIC2_YEAST', 'sp|Q9P7V8|MPCP_SCHPO', 'tr|Q6C1Q9|Q6C1Q9_YARLI', 'tr|Q4WX70|Q4WX70_ASPFU', 'tr|Q6CCX5|Q6CCX5_YARLI'
4792	'tr|A7EGZ6|A7EGZ6_SCLS1', 'tr|Q4X1M2|Q4X1M2_ASPFU'
4793	'tr|Q6C4V6|Q6C4V6_YARLI', 'sp|Q05924|DCR2_YEAST'
4794	'tr|Q4WYQ2|Q4WYQ2_ASPFU', 'tr|A7F886|A7F886_SCLS1'
4795	'tr|Q4WD34|Q4WD34_ASPFU', 'tr|A7E806|A7E806_SCLS1'
4796	'tr|Q4WPZ9|Q4WPZ9_ASPFU', 'tr|F2Z660|F2Z660_YARLI', 'tr|A7F230|A7F230_SCLS1'
4797	'sp|Q4WMR0|FAEB2_ASPFU', 'sp|Q4W8Z9|FAEB1_ASPFU', 'tr|A7EVA9|A7EVA9_SCLS1'
4798	'tr|Q4WQE9|Q4WQE9_ASPFU', 'tr|A7EMR0|A7EMR0_SCLS1'
4799	'tr|Q4WNQ2|Q4WNQ2_ASPFU', 'tr|A7EF32|A7EF32_SCLS1'
4800	'sp|P42937|YCH1_YEAST', 'tr|Q6C8N3|Q6C8N3_YARLI'
4801	'tr|A7F8T8|A7F8T8_SCLS1', 'sp|Q06597|ARR2_YEAST', 'tr|Q4X1J5|Q4X1J5_ASPFU'
4802	'tr|A7F5R8|A7F5R8_SCLS1', 'sp|Q10154|RTF2_SCHPO', 'tr|Q4WG81|Q4WG81_ASPFU', 'tr|Q6C2P1|Q6C2P1_YARLI'
4803	'sp|O43028|VAC8_SCHPO', 'tr|A7ED47|A7ED47_SCLS1', 'sp|P39968|VAC8_YEAST', 'sp|Q4WVW4|VAC8_ASPFU', 'sp|Q6C5Y8|VAC8_YARLI'
4804	'tr|A4DA11|A4DA11_ASPFU', 'sp|O74995|TFH47_SCHPO', 'tr|Q6C7M6|Q6C7M6_YARLI', 'sp|Q04673|SSL1_YEAST', 'tr|A7EQL3|A7EQL3_SCLS1'
4805	'tr|Q4WAS8|Q4WAS8_ASPFU', 'tr|A7F9I8|A7F9I8_SCLS1'
4806	'tr|A7EFC0|A7EFC0_SCLS1', 'sp|Q4WWR2|SLU7_ASPFU', 'sp|Q9Y7Y2|SLU7_SCHPO'
4807	'tr|Q4WS94|Q4WS94_ASPFU', 'tr|A7E6H4|A7E6H4_SCLS1'
4808	'sp|P06783|STE3_YEAST', 'tr|Q6C204|Q6C204_YARLI'
4809	'tr|A7F8W1|A7F8W1_SCLS1', 'tr|A4D9D6|A4D9D6_ASPFU'
4810	'tr|A7EAF7|A7EAF7_SCLS1', 'tr|E9QZZ2|E9QZZ2_ASPFU', 'tr|A7ENH0|A7ENH0_SCLS1'
4811	'tr|A7EWF3|A7EWF3_SCLS1', 'tr|Q4WPM7|Q4WPM7_ASPFU', 'sp|O74482|YQJ9_SCHPO', 'sp|Q05892|COQ11_YEAST', 'tr|Q6C4D1|Q6C4D1_YARLI'
4812	'tr|Q4WZK4|Q4WZK4_ASPFU', 'tr|A7EEC1|A7EEC1_SCLS1'
4813	'tr|A7EJE4|A7EJE4_SCLS1', 'tr|Q6C1L8|Q6C1L8_YARLI'
4814	'tr|Q4WJN9|Q4WJN9_ASPFU', 'tr|A7F296|A7F296_SCLS1'
4815	'tr|A7F943|A7F943_SCLS1', 'sp|O74499|LSM7_SCHPO', 'tr|B5RSM6|B5RSM6_YARLI', 'tr|E9QQJ2|E9QQJ2_ASPFU', 'sp|P53905|LSM7_YEAST'
4816	'sp|P32357|AAR2_YEAST', 'tr|Q6CI47|Q6CI47_YARLI'
4817	'tr|Q4X1K6|Q4X1K6_ASPFU', 'tr|A7E986|A7E986_SCLS1'
4818	'tr|Q4WKT9|Q4WKT9_ASPFU', 'tr|A7FA10|A7FA10_SCLS1'
4819	'tr|A7F6G2|A7F6G2_SCLS1', 'tr|Q4WS51|Q4WS51_ASPFU'
4820	'tr|A7F1Q8|A7F1Q8_SCLS1', 'tr|Q4WZL1|Q4WZL1_ASPFU'
4821	'sp|O60071|YBB9_SCHPO', 'tr|A7EV43|A7EV43_SCLS1', 'sp|P38333|ENP1_YEAST', 'tr|Q4WEY6|Q4WEY6_ASPFU', 'tr|Q6CD31|Q6CD31_YARLI'
4822	'sp|Q6C5V7|YNG2_YARLI', 'sp|P38806|YNG2_YEAST'
4823	'tr|Q4X245|Q4X245_ASPFU', 'tr|A7EEW2|A7EEW2_SCLS1'
4824	'tr|Q6C3H9|Q6C3H9_YARLI', 'sp|P53250|TWF1_YEAST', 'tr|Q4WZH4|Q4WZH4_ASPFU', 'tr|A7ETY9|A7ETY9_SCLS1'
4825	'tr|Q4WVS0|Q4WVS0_ASPFU', 'tr|A7ETB8|A7ETB8_SCLS1'
4826	'sp|P53111|ARI1_YEAST', 'tr|Q6C9C1|Q6C9C1_YARLI', 'tr|Q6C2C1|Q6C2C1_YARLI', 'tr|Q6CBB9|Q6CBB9_YARLI', 'tr|Q6C9F5|Q6C9F5_YARLI', 'tr|Q6C9S0|Q6C9S0_YARLI', 'tr|Q4X1E2|Q4X1E2_ASPFU', 'tr|Q6C9S3|Q6C9S3_YARLI', 'tr|Q6C0G5|Q6C0G5_YARLI', 'tr|Q6C9Z8|Q6C9Z8_YARLI', 'tr|A7E5E0|A7E5E0_SCLS1', 'tr|A7EEU8|A7EEU8_SCLS1', 'tr|A7F881|A7F881_SCLS1', 'sp|Q03049|YD541_YEAST', 'sp|Q12068|GRE2_YEAST', 'tr|Q6CFD7|Q6CFD7_YARLI', 'sp|P53183|YGD9_YEAST', 'tr|Q4WFG7|Q4WFG7_ASPFU', 'tr|Q6C2C2|Q6C2C2_YARLI', 'sp|Q9UT59|YKJ7_SCHPO'
4827	'sp|O74438|MCP2_SCHPO', 'tr|Q4WEV6|Q4WEV6_ASPFU'
4828	'tr|A7E5V4|A7E5V4_SCLS1', 'sp|Q4WNQ6|MED5_ASPFU'
4829	'tr|Q6CBL7|Q6CBL7_YARLI', 'tr|Q4WDA9|Q4WDA9_ASPFU', 'sp|O13544|YL302_YEAST', 'tr|A7E3Z0|A7E3Z0_SCLS1'
4830	'tr|A7EVK6|A7EVK6_SCLS1', 'sp|Q4X1N4|EXGB_ASPFU'
4831	'tr|Q4WM76|Q4WM76_ASPFU', 'tr|A7E6F3|A7E6F3_SCLS1'
4832	'tr|Q6CCB7|Q6CCB7_YARLI', 'tr|A7EH90|A7EH90_SCLS1', 'tr|Q4WN92|Q4WN92_ASPFU'
4833	'tr|A7EZ24|A7EZ24_SCLS1', 'sp|P25628|ARE1_YEAST', 'tr|Q6C2M6|Q6C2M6_YARLI', 'sp|P53629|ARE2_YEAST', 'sp|Q10269|AREH1_SCHPO'
4834	'sp|Q09910|YAJB_SCHPO', 'tr|Q4WN93|Q4WN93_ASPFU', 'tr|A7EHL4|A7EHL4_SCLS1'
4835	'tr|Q6CCU4|Q6CCU4_YARLI', 'tr|Q4WMZ3|Q4WMZ3_ASPFU', 'tr|A7EX38|A7EX38_SCLS1'
4836	'tr|Q4WM11|Q4WM11_ASPFU', 'tr|A7EBU1|A7EBU1_SCLS1'
4837	'tr|Q6C541|Q6C541_YARLI', 'sp|P23501|DS1P2_YEAST', 'sp|P47013|DS1P1_YEAST'
4838	'tr|A7EJ07|A7EJ07_SCLS1', 'sp|P04046|PUR1_YEAST', 'tr|Q4WD74|Q4WD74_ASPFU', 'tr|Q6CEI8|Q6CEI8_YARLI', 'sp|P41390|PUR1_SCHPO'
4839	'tr|A7ED84|A7ED84_SCLS1', 'tr|Q4WA23|Q4WA23_ASPFU'
4840	'tr|Q4WTN1|Q4WTN1_ASPFU', 'tr|A7E4G7|A7E4G7_SCLS1'
4841	'tr|Q4WQG2|Q4WQG2_ASPFU', 'tr|A7F4B2|A7F4B2_SCLS1'
4842	'tr|Q4WJ79|Q4WJ79_ASPFU', 'tr|A7F015|A7F015_SCLS1', 'sp|P50526|SSP1_SCHPO'
4843	'sp|O60116|RBSK_SCHPO', 'tr|Q6CEK6|Q6CEK6_YARLI', 'tr|Q4WR04|Q4WR04_ASPFU', 'tr|A7EEP9|A7EEP9_SCLS1', 'sp|P25332|RBSK_YEAST', 'tr|Q4WEC6|Q4WEC6_ASPFU'
4844	'tr|W0TYM4|W0TYM4_YARLI', 'tr|A7EPF4|A7EPF4_SCLS1', 'sp|Q9USS2|PPK29_SCHPO', 'sp|Q9UU85|PPK38_SCHPO', 'tr|Q4WJH7|Q4WJH7_ASPFU', 'sp|O43066|PPK30_SCHPO'
4845	'sp|Q02775|SLU7_YEAST', 'sp|Q6C9T0|SLU7_YARLI'
4846	'tr|Q4X1U3|Q4X1U3_ASPFU', 'tr|A7F7X7|A7F7X7_SCLS1'
4847	'tr|Q4WCL6|Q4WCL6_ASPFU', 'sp|O94316|SN114_SCHPO', 'tr|A7F2K5|A7F2K5_SCLS1', 'tr|Q6CGB0|Q6CGB0_YARLI', 'sp|P36048|SN114_YEAST'
4848	'tr|Q6C643|Q6C643_YARLI', 'tr|Q4WUM0|Q4WUM0_ASPFU'
4849	'tr|A7F3Y0|A7F3Y0_SCLS1', 'tr|Q4WP95|Q4WP95_ASPFU', 'tr|Q6CBP3|Q6CBP3_YARLI'
4850	'tr|Q6CFM0|Q6CFM0_YARLI', 'tr|A7EZ35|A7EZ35_SCLS1', 'sp|P07347|ARD1_YEAST', 'sp|Q9UTI3|ARD1_SCHPO', 'tr|Q4WTE3|Q4WTE3_ASPFU'
4851	'tr|A7EYW9|A7EYW9_SCLS1', 'tr|Q4WXM1|Q4WXM1_ASPFU'
4852	'sp|Q03713|RCF1_YEAST', 'sp|Q6CBQ8|RCF1_YARLI'
4853	'tr|A7F4C5|A7F4C5_SCLS1', 'tr|A7F3A3|A7F3A3_SCLS1', 'tr|Q4WND6|Q4WND6_ASPFU'
4854	'sp|Q6C3M9|GET3_YARLI', 'sp|Q12154|GET3_YEAST', 'sp|Q9P7F8|GET3_SCHPO', 'sp|Q4WY07|GET3_ASPFU', 'sp|A7EHP6|GET3_SCLS1'
4855	'tr|A7E486|A7E486_SCLS1', 'sp|Q10475|IF4G_SCHPO', 'tr|Q4X1M0|Q4X1M0_ASPFU'
4856	'sp|P79082|MGR2_SCHPO', 'tr|Q4WIB5|Q4WIB5_ASPFU'
4857	'tr|Q6CHN1|Q6CHN1_YARLI', 'sp|P37366|CCL1_YEAST'
4858	'tr|Q4WPD6|Q4WPD6_ASPFU', 'sp|Q03161|YMY9_YEAST', 'tr|A7EFT9|A7EFT9_SCLS1', 'tr|Q6C9Z7|Q6C9Z7_YARLI'
4859	'sp|Q04433|FIT1_YEAST', 'tr|Q6C7V6|Q6C7V6_YARLI'
4860	'tr|A7F108|A7F108_SCLS1', 'sp|P37818|ARGI1_SCHPO', 'tr|Q4WY15|Q4WY15_ASPFU', 'sp|Q10066|ARGI2_SCHPO', 'tr|Q6C6P6|Q6C6P6_YARLI', 'sp|P00812|ARGI_YEAST'
4861	'tr|A7EIP9|A7EIP9_SCLS1', 'tr|Q4WFG4|Q4WFG4_ASPFU'
4862	'tr|Q6CFR8|Q6CFR8_YARLI', 'sp|P40533|TED1_YEAST'
4863	'tr|A7E5L5|A7E5L5_SCLS1', 'sp|O74772|CWF14_SCHPO', 'tr|Q6CE64|Q6CE64_YARLI', 'tr|Q4WTP4|Q4WTP4_ASPFU', 'sp|P25337|BUD31_YEAST'
4864	'tr|Q4WR92|Q4WR92_ASPFU', 'tr|A7E502|A7E502_SCLS1'
4865	'tr|A7ECT8|A7ECT8_SCLS1', 'sp|Q4WVH5|ATG16_ASPFU'
4866	'sp|O13802|EBP2_SCHPO', 'tr|Q4WVJ0|Q4WVJ0_ASPFU', 'sp|P36049|EBP2_YEAST', 'tr|Q6C6W1|Q6C6W1_YARLI', 'tr|A7F1T5|A7F1T5_SCLS1'
4867	'sp|P87313|TMA20_SCHPO', 'tr|Q4WTC2|Q4WTC2_ASPFU', 'sp|P89886|TMA20_YEAST', 'tr|Q6CGQ0|Q6CGQ0_YARLI', 'tr|A7EMN5|A7EMN5_SCLS1'
4868	'tr|A7EU83|A7EU83_SCLS1', 'tr|Q4W976|Q4W976_ASPFU'
4869	'sp|P32390|ARP3_SCHPO', 'tr|Q4WVC0|Q4WVC0_ASPFU', 'sp|P47117|ARP3_YEAST', 'tr|Q6C3K0|Q6C3K0_YARLI', 'tr|A7F743|A7F743_SCLS1'
4870	'sp|Q6C8S0|ATP18_YARLI', 'sp|P81450|ATP18_YEAST'
4871	'tr|Q4WDC2|Q4WDC2_ASPFU', 'sp|P53223|CAX4_YEAST', 'tr|Q6C8B5|Q6C8B5_YARLI', 'tr|A7EUQ4|A7EUQ4_SCLS1'
4872	'tr|Q4WV52|Q4WV52_ASPFU', 'tr|A7ESE0|A7ESE0_SCLS1'
4873	'tr|Q4WZS8|Q4WZS8_ASPFU', 'tr|A7F854|A7F854_SCLS1'
4874	'tr|A7E411|A7E411_SCLS1', 'tr|Q4WDD3|Q4WDD3_ASPFU'
4875	'tr|A7F9F9|A7F9F9_SCLS1', 'sp|Q3E782|YM247_YEAST', 'tr|Q4WZ17|Q4WZ17_ASPFU'
4876	'tr|Q4WY75|Q4WY75_ASPFU', 'tr|A7E6X3|A7E6X3_SCLS1'
4877	'tr|Q4WHJ5|Q4WHJ5_ASPFU', 'tr|A7EQ30|A7EQ30_SCLS1'
4878	'tr|A7EF04|A7EF04_SCLS1', 'sp|O43007|C1TM_SCHPO', 'sp|Q8WZJ7|C1TC_SCHPO', 'sp|P09440|C1TM_YEAST', 'tr|Q6BZU8|Q6BZU8_YARLI', 'sp|P07245|C1TC_YEAST', 'tr|F2Z650|F2Z650_YARLI', 'tr|Q4WX91|Q4WX91_ASPFU'
4879	'tr|Q4WQ12|Q4WQ12_ASPFU', 'sp|O14209|YDT4_SCHPO', 'tr|A7F9T4|A7F9T4_SCLS1', 'tr|Q6C490|Q6C490_YARLI', 'sp|P47039|BNA3_YEAST'
4880	'tr|Q4W8Y3|Q4W8Y3_ASPFU', 'tr|Q4W8Z3|Q4W8Z3_ASPFU', 'tr|A7EB38|A7EB38_SCLS1'
4881	'tr|A7F8E0|A7F8E0_SCLS1', 'tr|E9QWH8|E9QWH8_ASPFU', 'tr|Q4W8Z1|Q4W8Z1_ASPFU', 'sp|P10356|YEY2_YEAST', 'tr|Q6C6L9|Q6C6L9_YARLI'
4882	'tr|Q4X0F7|Q4X0F7_ASPFU', 'tr|Q6C551|Q6C551_YARLI', 'sp|O14192|AATR1_SCHPO', 'sp|P53090|ARO8_YEAST', 'tr|A7EXH0|A7EXH0_SCLS1'
4883	'tr|A7EWL0|A7EWL0_SCLS1', 'tr|Q4WIY4|Q4WIY4_ASPFU', 'sp|P52923|AIF1_YEAST'
4884	'tr|A7EYY9|A7EYY9_SCLS1', 'sp|P79058|IGO1_SCHPO', 'tr|Q4WTK7|Q4WTK7_ASPFU'
4885	'sp|Q8TGS6|YM242_YEAST', 'tr|A4DA35|A4DA35_ASPFU'
4886	'tr|Q6CGM1|Q6CGM1_YARLI', 'tr|Q4WEG6|Q4WEG6_ASPFU', 'sp|P19807|HNM1_YEAST'
4887	'tr|Q4WX26|Q4WX26_ASPFU', 'tr|A7F9X3|A7F9X3_SCLS1'
4888	'tr|Q4WPQ5|Q4WPQ5_ASPFU', 'tr|A7EP78|A7EP78_SCLS1'
4889	'tr|A7ELZ8|A7ELZ8_SCLS1', 'tr|Q4WIM0|Q4WIM0_ASPFU'
4890	'tr|Q6C5G9|Q6C5G9_YARLI', 'tr|Q4X1B4|Q4X1B4_ASPFU', 'sp|Q09887|YC9D_SCHPO'
4891	'tr|A7F0J5|A7F0J5_SCLS1', 'tr|Q4WXJ3|Q4WXJ3_ASPFU'
4892	'sp|P36029|TPO5_YEAST', 'tr|E9R8N7|E9R8N7_ASPFU', 'tr|A7ERA5|A7ERA5_SCLS1'
4893	'tr|A7F3D5|A7F3D5_SCLS1', 'tr|Q4WFN8|Q4WFN8_ASPFU', 'sp|P38971|ALP1_YEAST', 'tr|Q6CE18|Q6CE18_YARLI', 'sp|P04817|CAN1_YEAST', 'sp|P32487|LYP1_YEAST', 'tr|Q4WEU8|Q4WEU8_ASPFU'
4894	'tr|Q4X1T9|Q4X1T9_ASPFU', 'tr|A7EZ67|A7EZ67_SCLS1', 'tr|Q6CDH6|Q6CDH6_YARLI', 'sp|P53388|DIP5_YEAST'
4895	'tr|Q6CF79|Q6CF79_YARLI', 'sp|Q9URZ3|PUT4_SCHPO', 'tr|A7E6D9|A7E6D9_SCLS1', 'tr|Q6C902|Q6C902_YARLI', 'sp|P15380|PUT4_YEAST'
4896	'tr|Q4WE24|Q4WE24_ASPFU', 'tr|A7F1U2|A7F1U2_SCLS1'
4897	'tr|A7EDL3|A7EDL3_SCLS1', 'tr|Q4WC34|Q4WC34_ASPFU', 'tr|Q4WDW7|Q4WDW7_ASPFU'
4898	'tr|Q6C3A6|Q6C3A6_YARLI', 'tr|Q4WM58|Q4WM58_ASPFU', 'sp|Q9C0V0|YQD2_SCHPO', 'tr|A7F7L8|A7F7L8_SCLS1'
4899	'tr|A7ECP2|A7ECP2_SCLS1', 'sp|P43548|AGP3_YEAST', 'tr|Q6C563|Q6C563_YARLI', 'tr|Q4W9Z3|Q4W9Z3_ASPFU'
4900	'tr|Q6CED5|Q6CED5_YARLI', 'tr|Q6C6E2|Q6C6E2_YARLI', 'tr|Q6C122|Q6C122_YARLI', 'tr|A7EYP5|A7EYP5_SCLS1', 'sp|P40901|ISP5_SCHPO', 'sp|Q9P768|YI26_SCHPO', 'sp|P06775|HIP1_YEAST', 'tr|A7EGS2|A7EGS2_SCLS1', 'sp|Q9HDV2|YHE1_SCHPO', 'tr|Q6CBM6|Q6CBM6_YARLI', 'sp|Q9P5N2|AAT1_SCHPO', 'sp|O60170|MEU22_SCHPO', 'tr|A7EKB0|A7EKB0_SCLS1', 'sp|Q9P5N4|YH81_SCHPO', 'sp|Q9URZ4|CAT1_SCHPO', 'sp|Q08986|SAM3_YEAST', 'tr|Q6CE01|Q6CE01_YARLI', 'tr|Q4WG99|Q4WG99_ASPFU', 'tr|A7F685|A7F685_SCLS1', 'sp|P19145|GAP1_YEAST', 'tr|Q6CE13|Q6CE13_YARLI', 'tr|Q6CCF3|Q6CCF3_YARLI', 'sp|Q12372|MMP1_YEAST', 'sp|B5BP45|YP51_SCHPO'
4901	'sp|P38085|TAT1_YEAST', 'sp|P41815|BAP3_YEAST', 'sp|P48813|GNP1_YEAST', 'sp|P38967|TAT2_YEAST', 'sp|P25376|AGP1_YEAST', 'sp|P38084|BAP2_YEAST'
4902	'sp|P38992|SUR2_YEAST', 'sp|O94298|SUR2_SCHPO', 'tr|Q4WRB7|Q4WRB7_ASPFU', 'tr|A7EZ01|A7EZ01_SCLS1', 'tr|A7F4J6|A7F4J6_SCLS1', 'tr|Q6C5K3|Q6C5K3_YARLI'
4903	'tr|Q4WX80|Q4WX80_ASPFU', 'tr|A7EC50|A7EC50_SCLS1'
4904	'sp|Q04066|KFA_YEAST', 'tr|Q6C748|Q6C748_YARLI'
4905	'tr|Q4WY10|Q4WY10_ASPFU', 'tr|A7F3L2|A7F3L2_SCLS1'
4906	'tr|Q6C584|Q6C584_YARLI', 'sp|Q06204|NGK1_YEAST'
4907	'sp|Q07979|RSC58_YEAST', 'tr|Q6C7M7|Q6C7M7_YARLI'
4908	'tr|A7EMN0|A7EMN0_SCLS1', 'sp|G2TRP4|YHZF_SCHPO'
4909	'tr|A7EWC5|A7EWC5_SCLS1', 'tr|Q6CHI9|Q6CHI9_YARLI'
4910	'tr|A7F8M1|A7F8M1_SCLS1', 'sp|P38331|YB92_YEAST', 'tr|Q4X103|Q4X103_ASPFU', 'sp|P87242|HDD1_SCHPO', 'tr|Q6CED3|Q6CED3_YARLI', 'sp|P53144|YGK1_YEAST'
4911	'tr|Q4WWL4|Q4WWL4_ASPFU', 'tr|A7EF57|A7EF57_SCLS1'
4912	'tr|Q4WXA8|Q4WXA8_ASPFU', 'tr|A7F0L4|A7F0L4_SCLS1'
4913	'tr|A7ELA9|A7ELA9_SCLS1', 'tr|Q4WKZ9|Q4WKZ9_ASPFU'
4914	'tr|Q4WWD4|Q4WWD4_ASPFU', 'tr|Q6C360|Q6C360_YARLI', 'sp|P53692|SMC6_SCHPO', 'tr|A7F084|A7F084_SCLS1', 'sp|Q12749|SMC6_YEAST'
4915	'tr|Q4WK20|Q4WK20_ASPFU', 'tr|Q6CAU1|Q6CAU1_YARLI', 'tr|A7E996|A7E996_SCLS1'
4916	'tr|Q4WK51|Q4WK51_ASPFU', 'tr|A7EY27|A7EY27_SCLS1'
4917	'sp|Q3E814|YL006_YEAST', 'tr|A7EZQ9|A7EZQ9_SCLS1'
4918	'tr|Q4WDB9|Q4WDB9_ASPFU', 'tr|Q6C1M7|Q6C1M7_YARLI', 'tr|A7ETT7|A7ETT7_SCLS1', 'sp|P53008|CWH41_YEAST', 'sp|O14255|GCS1_SCHPO'
4919	'tr|Q4WVD5|Q4WVD5_ASPFU', 'tr|A7ESN6|A7ESN6_SCLS1'
4920	'tr|Q6C5U1|Q6C5U1_YARLI', 'tr|A7E9E1|A7E9E1_SCLS1', 'sp|Q06389|NCS1_YEAST', 'tr|Q4WLA4|Q4WLA4_ASPFU', 'sp|Q09711|NCS1_SCHPO'
4921	'tr|Q6CGC2|Q6CGC2_YARLI', 'sp|O74435|CDC31_SCHPO', 'sp|P06704|CDC31_YEAST'
4922	'sp|P53141|MLC1_YEAST', 'tr|A7F8L4|A7F8L4_SCLS1', 'sp|Q09196|MLR4_SCHPO', 'tr|Q4WGR4|Q4WGR4_ASPFU', 'tr|Q6C765|Q6C765_YARLI'
